GUID,pattern_key,pattern_count,rare_pattern,uncertainty_density,pred_conductivity,uncertainty_dispersion_conductivity,pred_pH,uncertainty_dispersion_pH,pred_W_1,uncertainty_dispersion_W_1,pred_R_W,uncertainty_dispersion_R_W,pred_PI,uncertainty_dispersion_PI,pred_S_pH,pred_PI_recon,pred_PI_gap_direct_vs_recon,uncertainty_hook_conductivity,uncertainty_hook_pH,uncertainty_hook_W_1,uncertainty_hook_R_W,uncertainty_hook_PI,trust_tier,candidate_guid,radius
q6_q5cand_0238_02_0015,Li2SO4+NaClO4+NaNO3,0,1,6.250428519507778,161.59406265556825,3.186123878371561,7.688554602304085,0.12792763202940752,2.5072233137797935,0.02428952475867602,0.9095558531404798,0.0014696192900267276,0.8007217971398202,0.0006997313458164067,1.0,0.8982303437057497,-0.09750854656592955,1.7142857142857144,1.380952380952381,1.380952380952381,0.9047619047619048,0.8095238095238095,low,q5cand_0238,0.2
q6_q5cand_0238_02_0016,LiClO4+NaClO4+NaNO3,0,1,6.349444515412167,163.79761321943357,2.4597728017008413,7.5325758798387845,0.27413566607892326,2.51581619361704,0.022506385267849746,0.9103891548690077,0.0025633743025405384,0.7978665267756178,0.004499385206006893,1.0,0.9151635214352959,-0.11729699465967813,1.7142857142857142,1.7142857142857142,1.4761904761904763,1.2857142857142856,1.2380952380952381,low,q5cand_0238,0.2
q6_q5cand_0238_02_0017,LiNO3+NaClO4+NaNO3,0,1,6.238832021974513,159.75710539472294,1.2059374431334817,7.827777213635378,0.08677058664681138,2.514096966035235,0.015678289271164103,0.9119923657090202,0.0036124526230304475,0.8002419257414823,0.0017889649964484473,1.0,0.8935903155445486,-0.09334838980306626,0.9047619047619047,1.0952380952380951,0.8571428571428571,1.380952380952381,0.8571428571428571,low,q5cand_0238,0.2
q6_q5cand_0238_02_0018,Na2SO4+NaClO4+NaNO3,18,0,5.265262018143975,164.35061829707016,1.7907543753239223,6.583383415540251,0.07577146218745785,2.5177367202105274,0.016614938389799282,0.8963204590583341,0.001133369193906906,0.8101298614234546,0.022330639260034937,1.0,0.904998554446477,-0.09486869302302248,1.0952380952380951,0.7619047619047619,0.7619047619047619,0.47619047619047616,1.2380952380952381,medium,q5cand_0238,0.2
q6_q5cand_0238_02_0019,NaBr+NaClO4+NaNO3,4,1,9.157586978139944,166.05543405310337,0.6832749757504931,6.757238821020802,0.10732353230524795,1.8987868897621498,0.0871781364256839,0.9447283730134367,0.0033946494023764733,0.6922965702039,0.03462564781957253,1.0,0.45825972154567435,0.23403684865822566,1.0476190476190477,1.5238095238095237,2.0,1.5714285714285714,1.9523809523809523,low,q5cand_0238,0.2
q6_q5cand_0238_02_0020,NaClO4+NaNO3,27,0,2.799644136311187,163.3301594655023,2.1065978321583128,7.622292230026172,0.04036297302323277,2.5683588248774174,0.01977515318796497,0.9107421443960682,0.0016317547995336134,0.8338255312313442,0.002500635678637246,1.0,0.9386819370230356,-0.10485640579169142,0.7619047619047619,0.23809523809523808,0.47619047619047616,0.2857142857142857,0.2857142857142857,high,q5cand_0238,0.2
q6_q5cand_0238_02_0021,NaClO4+NaNO3,27,0,2.946724759616365,164.49576388393476,1.7752763213112033,7.573679597082862,0.017105018013308267,2.571427626879552,0.015757496767429206,0.911832396814917,0.0024893662372358193,0.8350384670941285,0.004446714912042335,1.0,0.9461628227662788,-0.11112435567215029,0.7142857142857143,0.19047619047619047,0.3333333333333333,0.47619047619047616,0.42857142857142855,high,q5cand_0238,0.2
q6_q5cand_0252_01_0001,Li2SO4+NaClO4+NaNO3,0,1,6.062887830147696,160.4307767665396,2.808441083116486,7.706955304418485,0.11816887652016046,2.4900570412567586,0.045931763327568875,0.8990965963114975,0.0012358984594103878,0.8012210476465659,0.0007969456003442481,1.0,0.8072494701128793,-0.00602842246631341,1.4285714285714284,1.380952380952381,1.0952380952380953,0.8095238095238095,0.6190476190476191,low,q5cand_0252,0.1
q6_q5cand_0252_01_0002,LiClO4+NaClO4+NaNO3,0,1,6.188138931956118,161.68189395758074,2.410762979826947,7.57348714430849,0.2121153109550793,2.500504605559806,0.05715600290874633,0.9007832808019509,0.001850101420462298,0.8004680439678938,0.0035031170079272604,1.0,0.8234926400105221,-0.023024596042628298,1.5714285714285714,1.7619047619047619,1.619047619047619,1.1428571428571428,1.2857142857142856,low,q5cand_0252,0.1
q6_q5cand_0252_01_0003,LiNO3+NaClO4+NaNO3,0,1,6.067883695123074,160.754918333998,3.0368477670247755,7.817809601029778,0.060664496901406066,2.5037098840937984,0.0470688359592897,0.9013810936991179,0.0011544765303537646,0.8020010362651244,0.0037109134312983162,1.0,0.8242290069074201,-0.022227970642295647,1.5238095238095237,1.2380952380952381,1.2380952380952381,0.8095238095238095,1.1428571428571428,low,q5cand_0252,0.1
q6_q5cand_0252_01_0004,Na2SO4+NaClO4+NaNO3,18,0,4.371570011448916,162.8749313996783,1.6782351046727415,6.655066071365248,0.03681815576888491,2.5127020384989405,0.038997955281152026,0.8866363141434583,0.0024697067701797554,0.814384811931799,0.015375064220247342,1.0,0.8167813185687799,-0.0023965066369808774,0.8571428571428571,0.5714285714285714,0.7619047619047619,1.0,1.1904761904761905,high,q5cand_0252,0.1
q6_q5cand_0252_01_0005,NaBr+NaClO4+NaNO3,4,1,8.33124761435305,164.26480788426255,1.57111199811271,6.837113268513555,0.04524376257798787,1.928461069059649,0.07878189769808609,0.9680950003968348,0.03939291516461599,0.7327468280430742,0.020566091395313204,1.0,0.16629785565323904,0.5664489723898352,1.380952380952381,1.3333333333333333,1.8571428571428572,1.9047619047619047,1.8571428571428572,low,q5cand_0252,0.1
q6_q5cand_0252_01_0006,NaClO4+NaNO3,27,0,2.903438425121111,162.19276172485874,1.889562879998719,7.629052589179124,0.040380182052565126,2.549777292922126,0.019487692231124634,0.9006868092379646,0.003805114866806863,0.8328781061338614,0.002195442707740338,1.0,0.8600062663973072,-0.027128160263445777,0.8571428571428571,0.42857142857142855,0.23809523809523808,1.0476190476190474,0.5238095238095237,high,q5cand_0252,0.1
q6_q5cand_0252_01_0007,NaClO4+NaNO3,27,0,2.793935673587982,162.67225624029885,1.7090950004902896,7.614316013075329,0.05720880357172032,2.540838467822919,0.025742428455093183,0.8965793267403046,0.0011462908903131597,0.8326714121252184,0.002187037899459453,1.0,0.8501063172246766,-0.01743490509945811,0.6666666666666666,0.6666666666666666,0.23809523809523808,0.23809523809523808,0.38095238095238093,high,q5cand_0252,0.1
q6_q5cand_0252_01_0008,Li2SO4+NaClO4+NaNO3,0,1,6.057879250751397,160.07183989785273,3.094493999996021,7.715884149300454,0.11318954857867088,2.4925933907323823,0.043608058096076374,0.8989147960105578,0.0011308000747555693,0.7998232317705273,0.0023908694846083455,1.0,0.8081302599920802,-0.008307028221552937,1.4285714285714284,1.2380952380952381,0.9047619047619047,0.5714285714285714,0.9047619047619047,low,q5cand_0252,0.1
q6_q5cand_0252_01_0009,LiClO4+NaClO4+NaNO3,0,1,6.179890527651532,161.31967931111612,2.721841501194871,7.579744266815612,0.20784868109037774,2.5013679244837452,0.05684902707112299,0.901224890889179,0.00201506194378222,0.7995855357829026,0.00496331908751712,1.0,0.8238078419142042,-0.024222306131301607,1.5714285714285714,1.6666666666666665,1.5238095238095237,1.1428571428571428,1.4761904761904763,low,q5cand_0252,0.1
q6_q5cand_0252_01_0010,LiNO3+NaClO4+NaNO3,0,1,6.062753725537307,160.40902908435876,3.2920663345594123,7.824374994548296,0.05560186514921709,2.5046044327615995,0.046277977896291324,0.901204103034099,0.0011124321187757245,0.8012687118124204,0.004410273657267777,1.0,0.8234699883860078,-0.022201276573587392,1.5238095238095237,1.0476190476190477,1.0952380952380953,0.5714285714285714,1.1904761904761905,low,q5cand_0252,0.1
q6_q5cand_0252_01_0011,Na2SO4+NaClO4+NaNO3,18,0,4.330615056511473,162.48935762622955,1.8806049680091153,6.66582899362817,0.041455509893635493,2.514516457362319,0.0367930644227422,0.8864602877469456,0.0025879149302635565,0.8130011889035506,0.016391017065710962,1.0,0.8172708481819885,-0.004269659278437921,0.9523809523809523,0.6190476190476191,0.6666666666666666,1.0,1.1904761904761905,high,q5cand_0252,0.1
q6_q5cand_0252_01_0012,NaBr+NaClO4+NaNO3,4,1,8.276111568731775,164.03278407473871,1.4729555603136806,6.844604944083355,0.043006429600829156,1.9294183305512458,0.07889004015704654,0.9680177302024727,0.039396682367229534,0.7321603186701062,0.021102076784532194,1.0,0.1652920496364377,0.5668682690336685,1.2380952380952381,1.2380952380952381,1.8571428571428572,1.9047619047619047,1.8571428571428572,low,q5cand_0252,0.1
q6_q5cand_0252_01_0013,NaClO4+NaNO3,27,0,2.8701797943737124,160.37954330186696,0.8587530368964403,7.646800873418033,0.05241175676316451,2.56372932205627,0.03161531019208807,0.9011111524480547,0.003698118833396463,0.8325098416125147,0.002127551853855193,1.0,0.8589916418148934,-0.02648180020237867,0.2857142857142857,0.5714285714285714,0.42857142857142855,0.9523809523809523,0.38095238095238093,high,q5cand_0252,0.1
q6_q5cand_0252_01_0014,NaClO4+NaNO3,27,0,2.7555951733188726,162.19308694530812,2.071729978123744,7.622178430403371,0.061855475531391785,2.5414158813206513,0.025395540275634995,0.8963095292637077,0.0012789964559127372,0.8326908241283171,0.0018791141016429472,1.0,0.8489147085098513,-0.016223884381534215,0.7619047619047619,0.7142857142857142,0.14285714285714285,0.3333333333333333,0.19047619047619047,high,q5cand_0252,0.1
q6_q5cand_0252_01_0015,Li2SO4+NaClO4+NaNO3,0,1,6.097126643000029,158.88519135735945,1.50694654417733,7.7569357225774995,0.14392040787038077,2.508465662630132,0.05410254016583006,0.8994382783666529,0.002281890752777213,0.8005172221057623,0.0011595977102502766,1.0,0.8175351831603267,-0.017017961054564434,1.0476190476190474,1.5238095238095237,1.3333333333333333,1.2380952380952381,0.7619047619047619,low,q5cand_0252,0.1
q6_q5cand_0252_01_0016,LiClO4+NaClO4+NaNO3,0,1,6.223265223594823,160.05519942141646,1.2134584539149509,7.623795840092657,0.23613694366686477,2.519432468087844,0.06488897911618142,0.9021757796560999,0.0022018079003959965,0.7997270954741388,0.003910033262345644,1.0,0.835524880568981,-0.035797785094842216,1.0952380952380951,1.8571428571428572,1.7142857142857142,1.3333333333333333,1.4285714285714284,low,q5cand_0252,0.1
q6_q5cand_0252_01_0017,LiNO3+NaClO4+NaNO3,0,1,6.1032759800694025,159.21743014704006,1.6963391100169614,7.8663337862682745,0.08417623646488354,2.5226796303339523,0.054695352462907174,0.9022458099250021,0.00218750929802105,0.8014155127106242,0.004130493812170177,1.0,0.8338440497879694,-0.032428537077345276,1.2380952380952381,1.4285714285714286,1.4285714285714286,1.1428571428571428,1.3333333333333335,low,q5cand_0252,0.1
q6_q5cand_0252_01_0018,Na2SO4+NaClO4+NaNO3,18,0,4.4456528715001795,161.15391968664326,0.6763758642652167,6.705646501726342,0.01742312650397125,2.5318822650905672,0.045923824946029625,0.8875363184803765,0.002229232997101944,0.8131644521502864,0.015008015399477949,1.0,0.8272694309635326,-0.014104978813246127,0.47619047619047616,0.5714285714285714,0.9047619047619047,0.9523809523809523,1.1904761904761905,high,q5cand_0252,0.1
q6_q5cand_0252_01_0019,NaBr+NaClO4+NaNO3,4,1,8.405846007272562,162.72710461278595,1.4369337065090422,6.880119932892975,0.052774707341331516,1.9382022583687062,0.0860463558854309,0.9688845575600762,0.0393671478472455,0.7225843308597609,0.0355282686302821,1.0,0.16331480735690657,0.5592695235028544,1.2857142857142856,1.4761904761904763,2.0,1.9047619047619047,2.0,low,q5cand_0252,0.1
q6_q5cand_0252_01_0020,NaClO4+NaNO3,27,0,2.9784050687630534,160.3598197912506,0.8857200020745203,7.680025486580452,0.016810043938494387,2.571738533292098,0.026471567125340954,0.9027341123870816,0.002875061794705173,0.8320903827553382,0.002387282070970005,1.0,0.8632172003335686,-0.031126817578230437,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.9523809523809523,0.6190476190476191,high,q5cand_0252,0.1
q6_q5cand_0252_01_0021,NaClO4+NaNO3,27,0,2.989857607575686,160.6315862311599,0.6802499241355257,7.675462833955301,0.014297928880588848,2.567088024051735,0.028893480644297916,0.9019850300575776,0.003283423949631979,0.8325790996124732,0.002019483338760856,1.0,0.8623532954903276,-0.029774195877854348,0.38095238095238093,0.3333333333333333,0.5238095238095237,1.0476190476190474,0.47619047619047616,high,q5cand_0252,0.1
q6_q5cand_0252_02_0001,Li2SO4+NaClO4+NaNO3,0,1,6.0630082319316045,160.0354764719468,2.8839759609932947,7.743840401331414,0.10690984229677662,2.457460976494616,0.013867948179328722,0.8987029910933251,0.002693141915650292,0.8008002482255447,0.0007819661534701509,1.0,0.7746033736876552,0.026196874537889547,1.619047619047619,1.4761904761904763,0.9047619047619047,1.2857142857142856,0.8095238095238095,low,q5cand_0252,0.2
q6_q5cand_0252_02_0002,LiClO4+NaClO4+NaNO3,0,1,6.196193407440345,162.04183911064197,2.1581721828512292,7.583448037499745,0.21868463760039086,2.4626703164807715,0.021313624642377064,0.8995856021104464,0.004598400817404663,0.7997949660871457,0.0036897438072746105,1.0,0.7870460065694582,0.012748959517687508,1.7142857142857142,1.8571428571428572,1.1428571428571428,1.8571428571428572,1.4761904761904763,low,q5cand_0252,0.2
q6_q5cand_0252_02_0003,LiNO3+NaClO4+NaNO3,0,1,6.066042518094514,158.57328156937805,0.4452187737122676,7.840723615308875,0.05809042087925428,2.4875644829847094,0.03512108110225839,0.9020742921363422,0.0019234079577554592,0.801436143989413,0.0030475354969634336,1.0,0.8054830830585029,-0.004046939069089928,0.7619047619047619,1.380952380952381,1.380952380952381,1.1428571428571428,1.1428571428571428,low,q5cand_0252,0.2
q6_q5cand_0252_02_0004,Na2SO4+NaClO4+NaNO3,18,0,4.319955820059139,163.06731334412277,1.555815542426839,6.646692163175628,0.0314816603877932,2.481794787123668,0.02133891775804791,0.8847147443165158,0.002351120670353515,0.8102132440979516,0.016253258297266572,1.0,0.8006158193676043,0.009597424730347304,1.0,0.7142857142857142,0.7142857142857142,0.9523809523809523,1.2380952380952381,high,q5cand_0252,0.2
q6_q5cand_0252_02_0005,NaBr+NaClO4+NaNO3,4,1,8.252570362256545,164.81699036425593,1.3394758175828665,6.7836983125949075,0.02957937314057045,1.8760154004031293,0.06628002786810903,0.9454058797199197,0.00433046180011274,0.7017626912232773,0.02888849535937658,1.0,0.14496222864081026,0.556800462582467,1.380952380952381,1.1904761904761905,1.9047619047619047,1.7619047619047619,1.9047619047619047,low,q5cand_0252,0.2
q6_q5cand_0252_02_0006,NaClO4+NaNO3,27,0,2.914838706174633,162.74476415585505,1.4995671921628102,7.6142474021042945,0.030376523991711243,2.548188975471581,0.026146094344742826,0.9015387894331868,0.004410867475002681,0.8325547436263162,0.0036546600455599765,1.0,0.8856064712603764,-0.053051727634060186,0.8095238095238095,0.5714285714285714,0.7619047619047619,1.1428571428571428,0.8571428571428571,high,q5cand_0252,0.2
q6_q5cand_0252_02_0007,NaClO4+NaNO3,27,0,2.697792150329099,163.51631201162652,1.2580823141241,7.603776115789799,0.036332511399994355,2.504417010776916,0.008146885800788782,0.8934498285273914,0.0030280414529849187,0.8335314554346631,0.0018543513700403475,1.0,0.8340945071884577,-0.0005630517537945634,0.5238095238095237,0.6190476190476191,0.2857142857142857,0.9047619047619048,0.47619047619047616,high,q5cand_0252,0.2
q6_q5cand_0252_02_0008,Li2SO4+NaClO4+NaNO3,0,1,6.055261754716696,159.46060706357738,3.348456933623605,7.764612276331415,0.09695431784594265,2.4702106840181575,0.023197431795523752,0.8981717930069302,0.0017305372238174176,0.797272047688505,0.001353496550366182,1.0,0.7872504221927875,0.010021625495717501,1.5714285714285714,1.3333333333333333,0.9523809523809523,0.9523809523809523,0.8095238095238095,low,q5cand_0252,0.2
q6_q5cand_0252_02_0009,LiClO4+NaClO4+NaNO3,0,1,6.1766281080227134,161.21151434512973,2.790237825097609,7.610352612160468,0.2003701011342069,2.4742591664241878,0.03676468970497644,0.8996691791844488,0.0022699279090182094,0.7968910090354431,0.003880995359612782,1.0,0.7989472053370689,-0.00205619630162579,1.7142857142857144,1.7142857142857144,1.5238095238095237,1.2857142857142856,1.4761904761904763,low,q5cand_0252,0.2
q6_q5cand_0252_02_0010,LiNO3+NaClO4+NaNO3,0,1,6.054286891923463,157.68389827211976,1.0600968526375518,7.853005278668662,0.05035220143533325,2.4828313916776295,0.032247597289466134,0.9014283514678495,0.0013260198828051147,0.799822208285795,0.002829430898182085,1.0,0.7954467656420726,0.00437544264372236,0.8095238095238095,1.0952380952380953,1.0476190476190477,0.8095238095238095,0.9047619047619048,low,q5cand_0252,0.2
q6_q5cand_0252_02_0011,Na2SO4+NaClO4+NaNO3,18,0,4.240602234547634,162.13346873734065,2.112232706400333,6.663894544128009,0.03284115038637613,2.498619215066858,0.03230669049362016,0.8839351565368615,0.002763939618675758,0.8077974043319535,0.01588031888755758,1.0,0.8163242860614282,-0.008526881729474689,1.1428571428571428,0.7142857142857142,0.9047619047619047,1.0,1.1428571428571428,high,q5cand_0252,0.2
q6_q5cand_0252_02_0012,NaBr+NaClO4+NaNO3,4,1,8.141951783899355,164.2207879833035,1.500004709114134,6.811896909201349,0.03683061795405048,1.880683544239014,0.0606946462622985,0.9452550227654228,0.004589178447894774,0.6998624236151275,0.02982949320827944,1.0,0.14134050474297824,0.5585219188721493,1.4761904761904763,1.380952380952381,1.8095238095238095,1.8571428571428572,1.9047619047619047,low,q5cand_0252,0.2
q6_q5cand_0252_02_0013,NaClO4+NaNO3,27,0,2.8214227525718583,160.23625361932727,0.9965455855882674,7.68534882597833,0.017087181726533993,2.559182531435725,0.024107031104557027,0.899805861075314,0.0035367554939170925,0.8299465423096697,0.0009261777745623627,1.0,0.8809034410485213,-0.050956898738851564,0.42857142857142855,0.3333333333333333,0.6666666666666666,1.0,0.42857142857142855,high,q5cand_0252,0.2
q6_q5cand_0252_02_0014,NaClO4+NaNO3,27,0,2.6038802133639347,162.526197588116,1.8210177061581085,7.627221668038476,0.05243956084068436,2.518750090289829,0.00916491250207259,0.89255644697374,0.00227969635182647,0.8307219658164632,0.0007009954233775135,1.0,0.8465290968131727,-0.015807130996709495,0.8571428571428572,0.7619047619047619,0.2857142857142857,0.6666666666666667,0.23809523809523808,high,q5cand_0252,0.2
q6_q5cand_0252_02_0015,Li2SO4+NaClO4+NaNO3,0,1,6.056760673151731,158.16405571865948,2.0320652804535655,7.8009003862334865,0.11698156998284105,2.530203005818881,0.04146059690230462,0.9018434951094065,0.0009784697215682577,0.8010041067721644,0.0006265844054714201,1.0,0.845942618944025,-0.04493851217186062,1.380952380952381,1.4761904761904763,1.4285714285714286,0.8095238095238095,0.6666666666666667,low,q5cand_0252,0.2
q6_q5cand_0252_02_0016,LiClO4+NaClO4+NaNO3,0,1,6.1628868518472215,159.56178672300373,1.6155196141262744,7.653884769681586,0.2155568005765468,2.5406452126750243,0.047797826468908094,0.9034624212920296,0.0009580470158552741,0.7999393091033994,0.003883430907668742,1.0,0.8655428885911922,-0.06560357948779283,1.4285714285714284,1.7142857142857142,1.619047619047619,0.9047619047619047,1.4761904761904763,low,q5cand_0252,0.2
q6_q5cand_0252_02_0017,LiNO3+NaClO4+NaNO3,0,1,6.043063422411131,156.30368850713663,0.4460126788289067,7.899102607129952,0.06081914442761111,2.5425807641502143,0.038801332692568136,0.9046182578407781,0.0010644490790759624,0.801828124235867,0.0030989468875737536,1.0,0.8446763289730835,-0.04284820473721651,0.5714285714285714,1.1904761904761905,1.2380952380952381,0.7142857142857142,0.9523809523809523,low,q5cand_0252,0.2
q6_q5cand_0252_02_0018,Na2SO4+NaClO4+NaNO3,18,0,4.916549308407059,160.37903476600832,1.001537304019379,6.709770823084952,0.026002781219445225,2.548644828458762,0.034990804248297105,0.8881088535978698,0.00035608653030676907,0.8096105076896579,0.015223636752152643,1.0,0.8605095829737408,-0.050899075284082884,0.6666666666666666,0.6190476190476191,1.0476190476190477,0.47619047619047616,1.1904761904761905,medium,q5cand_0252,0.2
q6_q5cand_0252_02_0019,NaBr+NaClO4+NaNO3,4,1,8.70473449168883,162.73483074357293,0.5589170804045582,6.856458968104611,0.04246027332817784,1.9054337908132244,0.07709957596425433,0.9450528208240765,0.004532145093440903,0.7028246134405473,0.02859445906947207,1.0,0.1388589629455334,0.5639656504950139,1.1428571428571428,1.5238095238095237,2.0,1.9047619047619047,1.9047619047619047,low,q5cand_0252,0.2
q6_q5cand_0252_02_0020,NaClO4+NaNO3,27,0,2.2916692358947333,159.083961974915,1.263588268075932,7.732566796849313,0.02504995319929232,2.605712850955733,0.008034326944872135,0.9067078603861514,0.0016358260312275827,0.8328472119249207,0.0024941068176363734,1.0,0.9006086666334552,-0.06776145470853445,0.42857142857142855,0.19047619047619047,0.09523809523809523,0.38095238095238093,0.38095238095238093,high,q5cand_0252,0.2
q6_q5cand_0252_02_0021,NaClO4+NaNO3,27,0,2.431631387850728,159.89803787365898,1.3550431777771816,7.685650938164657,0.015624277961442404,2.600140644808953,0.012747775034984917,0.9057868809710278,0.000812893894173995,0.8326956529716464,0.0034398923755248213,1.0,0.9053400326830278,-0.07264437971138138,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.19047619047619047,0.6190476190476191,high,q5cand_0252,0.2
q6_q5cand_0229_01_0001,Li2SO4+NaClO4+NaNO3,0,1,6.266783387293298,161.99181603973025,3.153702720128077,7.701996349686321,0.21568116549761068,2.5028723002370885,0.017035787646387995,0.9097002229691673,0.000986220643412016,0.7995188356678852,0.0008320092324707551,1.0,0.8315972341408167,-0.03207839847293148,1.1428571428571428,1.2857142857142856,0.9047619047619048,0.5714285714285714,0.5714285714285714,low,q5cand_0229,0.1
q6_q5cand_0229_01_0002,LiClO4+NaClO4+NaNO3,0,1,6.375639098482006,163.7923354416558,2.5304473402176457,7.547257473375002,0.31810338586555376,2.5178498089137196,0.02136974866816986,0.9115102267684452,0.0016386390474718954,0.796854077663138,0.004223012295822554,1.0,0.8547900478264825,-0.05793597016334451,1.1428571428571428,1.619047619047619,1.2380952380952381,0.9523809523809523,0.9523809523809523,low,q5cand_0229,0.1
q6_q5cand_0229_01_0003,Na2SO4+NaClO4+NaNO3,18,0,5.366236224120348,164.4833167097686,1.6983330377350647,6.61519830868204,0.09152971947986195,2.523617238442044,0.00988741100952162,0.8981906611825385,0.0028570284495844324,0.8148329735453603,0.020722717940832868,1.0,0.8413199835252205,-0.0264870099798602,0.47619047619047616,0.7142857142857143,0.38095238095238093,0.8571428571428571,1.0476190476190474,medium,q5cand_0229,0.1
q6_q5cand_0229_01_0004,NaBr+NaClO4+NaNO3,4,1,9.287993780356631,165.80290021636907,0.5900865085814095,6.793270534592516,0.11536022062737615,1.9383970816612424,0.10441302194350702,0.9682200756100721,0.03550595680406237,0.7238030108988737,0.025185416154229753,1.0,0.1549880694094585,0.5688149414894151,0.9523809523809523,1.4761904761904763,1.8095238095238095,1.8095238095238095,1.8095238095238095,low,q5cand_0229,0.1
q6_q5cand_0229_01_0005,NaClO4+NaNO3,27,0,2.871377263666041,163.79160700331923,1.9860619688518801,7.613943841377783,0.048459103992964735,2.569500645313925,0.01982499260623692,0.9119695044801966,0.002274177326189873,0.8341261378600288,0.0019525520541934104,1.0,0.884855158845699,-0.050729020985670226,0.42857142857142855,0.23809523809523808,0.5238095238095237,0.5238095238095237,0.19047619047619047,high,q5cand_0229,0.1
q6_q5cand_0229_01_0006,NaClO4+NaNO3,27,0,2.946724711932654,164.49576388393476,1.7752763213112033,7.573679597082862,0.01710501801330682,2.571427626879552,0.015757496767429206,0.9118323968149171,0.002489366237235835,0.8350384670941285,0.004446714912042293,1.0,0.8869080304822461,-0.051869563388117546,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.6666666666666666,0.5238095238095237,high,q5cand_0229,0.1
q6_q5cand_0229_01_0007,NaClO4+NaNO3,27,0,3.3843314603560204,164.89065376488716,1.3432886965612607,7.56018489495959,0.021185370901124795,2.5435015984318654,0.008519163157537587,0.9090999250061906,0.0013611993766062596,0.8341730664361963,0.00486890730514827,1.0,0.8725695638064882,-0.03839649737029194,0.38095238095238093,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.6190476190476191,high,q5cand_0229,0.1
q6_q5cand_0229_01_0008,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.848404916067011,160.15901522013556,4.387450097339504,7.910483820624441,0.0629085714728334,2.5246763349785044,0.0025937081230586823,0.9088208489002819,0.0026297920871885105,0.8148456525440574,0.010224459173819058,1.0,0.8392469096424696,-0.024401257098412232,1.2857142857142856,0.5238095238095237,0.3333333333333333,0.9047619047619048,1.0952380952380953,medium,q5cand_0229,0.1
q6_q5cand_0229_01_0009,LiClO4+LiNO3+NaClO4+NaNO3,0,1,6.841373336104058,161.83100491373315,4.240311549015282,7.8056183465266455,0.06580291900890486,2.508854851136982,0.030405493023898347,0.9115321765737054,0.002435897744135786,0.7909822449849703,0.003582093015974652,1.0,0.8389156830662952,-0.047933438081324886,1.6666666666666665,1.0476190476190474,1.5714285714285714,1.2857142857142856,1.0,low,q5cand_0229,0.1
q6_q5cand_0229_01_0010,LiNO3+NaClO4+NaNO3,0,1,6.285022962609796,159.76857761694518,1.208510565370751,7.758370250319224,0.09139086712042221,2.5160846193502437,0.018353476785611618,0.9124057740051847,0.0011361973221850421,0.7871555327864912,0.007059374249077497,1.0,0.8344086283037132,-0.04725309551722201,0.7619047619047619,1.0476190476190474,1.0,0.6666666666666666,1.2380952380952381,low,q5cand_0229,0.1
q6_q5cand_0229_01_0011,LiNO3+Na2SO4+NaClO4+NaNO3,1,1,15.73532270095465,162.02803320178606,3.8210570179926986,7.585004772928504,0.24062835748407846,2.484087059171309,0.02540297563883201,0.901695053822604,0.0015204506258266106,0.7803377341978059,0.004419157930667308,1.0,0.8028860024865803,-0.02254826828877432,1.8571428571428572,1.8571428571428572,1.6666666666666665,1.2380952380952381,1.3333333333333333,low,q5cand_0229,0.1
q6_q5cand_0229_01_0012,LiNO3+NaBr+NaClO4+NaNO3,0,1,6.908241432299908,163.51901795228193,2.620639267383066,7.4641312168356135,0.32745703825882855,1.9709033119207053,0.162580660696375,0.9688541796992352,0.04150139148318431,0.7118275180843924,0.026359276552839407,1.0,0.15604692337127876,0.5557805947131136,1.380952380952381,1.8571428571428572,1.8571428571428572,1.8571428571428572,1.8095238095238093,low,q5cand_0229,0.1
q6_q5cand_0229_01_0013,LiNO3+NaClO4+NaNO3,0,1,6.316835682907785,162.28290684188258,3.4013794926768117,7.754030956818525,0.13707476137607008,2.5241087790782446,0.020686093320764525,0.9125921576644465,0.0038689454376424105,0.7855663902427747,0.00670558515259775,1.0,0.8558798076631556,-0.07031341742038089,1.380952380952381,1.3333333333333335,1.1428571428571428,1.380952380952381,1.1904761904761905,low,q5cand_0229,0.1
q6_q5cand_0229_01_0014,LiNO3+NaClO4+NaNO3,0,1,6.221637894577115,162.71443858791434,3.1541133867508315,7.713661702841943,0.0885008101198061,2.5041255196780643,0.028814113328545426,0.9100405034582973,0.0016607502595955249,0.7851307745342538,0.006980405651542509,1.0,0.8362177476258708,-0.051086973091616916,1.0952380952380951,0.8571428571428571,1.1428571428571428,0.7619047619047619,1.0476190476190477,low,q5cand_0229,0.1
q6_q5cand_0229_01_0015,Li2SO4+LiNO3+NaClO4+NaNO3,12,0,5.795430456907653,160.17913029950066,4.34523493840242,7.9600179005206115,0.03601482874423642,2.5203739109724026,0.004579985022301261,0.9089589358673067,0.0060169268554193835,0.8202573529513084,0.008964170313827397,1.0,0.8363139327179022,-0.016056579766593804,1.1904761904761905,0.38095238095238093,0.3333333333333333,1.0952380952380951,1.0,medium,q5cand_0229,0.1
