GUID,pattern_key,pattern_count,rare_pattern,uncertainty_density,pred_conductivity,uncertainty_dispersion_conductivity,pred_pH,uncertainty_dispersion_pH,pred_W_1,uncertainty_dispersion_W_1,pred_R_W,uncertainty_dispersion_R_W,pred_PI,uncertainty_dispersion_PI,pred_S_pH,pred_PI_recon,pred_PI_gap_direct_vs_recon,uncertainty_hook_conductivity,uncertainty_hook_pH,uncertainty_hook_W_1,uncertainty_hook_R_W,uncertainty_hook_PI,anchor_guid,anchor_trust,anchor_PI,recipe_signature,trust_tier,vol_Li2SO4,vol_LiClO4,vol_LiNO3,vol_Na2SO4,vol_NaBr,vol_NaClO4,vol_NaNO3,vol_water,pi_rank,cond_rank,w1_rank,ph_rank,novelty_rank,risk_rank,exploit_score,explore_score
q5cand_0157,LiClO4+NaClO4+NaNO3,0,1,6.0515641044468085,166.8306179789889,2.2595713378851467,7.543292601999052,0.3213570547686817,2.443060763244903,0.03730004359512384,0.8934061125546773,0.0013245550209561514,0.7962527009899717,0.005451911945360534,1.0,0.8010865909146503,-0.004833889924678592,1.6907993966817496,1.8069381598793361,1.5701357466063348,1.2141779788838611,1.405731523378582,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,LiClO4:0.1; NaClO4:1.0; NaNO3:5.0; water:0.9,low,0.0,0.1,0.0,0.0,0.0,1.0,5.0,0.9,0.3770739064856712,0.9638009049773756,0.3137254901960784,0.5052790346907994,0.8265460030165912,0.8009049773755657,0.2998491704374058,0.4849924585218703
q5cand_0158,LiClO4+NaClO4+NaNO3,0,1,6.065287724038193,166.1162234636099,1.9355368135016264,7.520556979631329,0.26228461858980257,2.4439820540459487,0.03911934465933218,0.8938328489986779,0.0018619778616572012,0.7975378172201854,0.005883400227676023,1.0,0.8008272016607478,-0.0032893844405624817,1.6621417797888387,1.71342383107089,1.5912518853695325,1.411764705882353,1.4449472096530922,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,LiClO4:0.2; NaClO4:1.0; NaNO3:5.0; water:0.8,low,0.0,0.2,0.0,0.0,0.0,1.0,5.0,0.8,0.4358974358974359,0.9547511312217195,0.31825037707390647,0.5052790346907994,0.832579185520362,0.8220211161387632,0.3209653092006033,0.5040723981900451
q5cand_0159,LiNO3+NaClO4+NaNO3,0,1,5.879414517262442,164.5093151004406,3.477330738142497,7.816803954910128,0.14583801814408137,2.450455010173641,0.022882507875415035,0.8924106045492525,0.0021961464336166968,0.7996935185138642,0.00427096844193551,1.0,0.8013328786809956,-0.0016393601671313984,1.6772247360482655,1.4509803921568627,1.3212669683257918,1.3574660633484164,1.1840120663650076,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,LiNO3:0.1; NaClO4:1.0; NaNO3:5.0; water:0.9,low,0.0,0.0,0.1,0.0,0.0,1.0,5.0,0.9,0.5128205128205128,0.918552036199095,0.34238310708898945,0.5052790346907994,0.722473604826546,0.5754147812971342,0.40128205128205124,0.5251131221719456
q5cand_0160,LiNO3+NaClO4+NaNO3,0,1,5.8934624771986535,161.34427786806074,0.7848611886488946,7.8052199111225535,0.07969786806241982,2.4514328936381795,0.023775050800460263,0.894010635140491,0.0030495586259594106,0.7997430106399673,0.004703884497446,1.0,0.7930259555756054,0.006717055064361932,1.1704374057315234,1.2926093514328807,1.3604826546003017,1.4796380090497738,1.2609351432880844,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,LiNO3:0.2; NaClO4:1.0; NaNO3:5.0; water:0.8,low,0.0,0.0,0.2,0.0,0.0,1.0,5.0,0.8,0.5158371040723982,0.8069381598793364,0.3469079939668175,0.5052790346907994,0.746606334841629,0.6764705882352942,0.3607843137254902,0.5058069381598793
q5cand_0161,Na2SO4+NaClO4+NaNO3,18,0,4.324806480575419,167.70007661600684,0.968928904976938,6.623669698967055,0.08876726767808606,2.4545107625155977,0.015274430552159522,0.8806105551564508,0.004940447322996628,0.8142668491602292,0.022670943962739745,1.0,0.8023878405884991,0.011879008571730076,0.9351432880844646,0.9487179487179487,0.8823529411764706,1.2187028657616894,1.2911010558069382,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,Na2SO4:0.1; NaClO4:1.0; NaNO3:5.0; water:0.9,high,0.0,0.0,0.0,0.1,0.0,1.0,5.0,0.9,0.8401206636500754,0.9743589743589743,0.35444947209653094,0.5052790346907994,0.38310708898944196,0.7111613876319759,0.5343891402714932,0.5508295625942685
q5cand_0162,Na2SO4+NaClO4+NaNO3,18,0,4.27336555211141,166.47128864079409,0.4290288170998673,6.584942276381106,0.06361358505772569,2.4513987543528484,0.017231629215480795,0.8797694460924558,0.00465713582385325,0.8102835554520188,0.023818778947495713,1.0,0.7977269266700796,0.012556628781939194,0.5701357466063348,0.8989441930618401,0.9215686274509803,1.1990950226244343,1.291101055806938,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,Na2SO4:0.2; NaClO4:1.0; NaNO3:5.0; water:0.8,high,0.0,0.0,0.0,0.2,0.0,1.0,5.0,0.8,0.808446455505279,0.9562594268476622,0.3453996983408748,0.5052790346907994,0.38009049773755654,0.7088989441930619,0.5156108597285068,0.5355957767722473
q5cand_0163,NaBr+NaClO4+NaNO3,4,1,8.021204460979408,168.61429806213326,0.7659131102682573,6.7909121608490395,0.12956365723224472,1.8923500841749146,0.07859539699307212,0.9661689055306827,0.03871162900149122,0.7238637985081797,0.02252099332807922,1.0,0.4336274540671432,0.2902363444410365,1.3936651583710407,1.669683257918552,1.903469079939668,1.9457013574660635,1.894419306184012,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,NaBr:0.1; NaClO4:1.0; NaNO3:5.0; water:0.9,low,0.0,0.0,0.0,0.0,0.1,1.0,5.0,0.9,0.09803921568627451,0.995475113122172,0.048265460030165915,0.5052790346907994,0.9879336349924586,0.9788838612368024,0.10520361990950225,0.3880844645550528
q5cand_0164,NaBr+NaClO4+NaNO3,4,1,7.9741234304160615,168.48363607413498,0.6701601468228359,6.72610822483935,0.0864483016525139,1.8541736771054744,0.056240600293045104,0.9408981267572148,0.008369458509265024,0.6938922039716312,0.03049052853549072,1.0,0.4150371975219183,0.2788550064497129,1.3348416289592762,1.541478129713424,1.8491704374057316,1.8687782805429864,1.9155354449472097,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,NaBr:0.2; NaClO4:1.0; NaNO3:5.0; water:0.8,low,0.0,0.0,0.0,0.0,0.2,1.0,5.0,0.8,0.03770739064856712,0.9924585218702866,0.02262443438914027,0.5052790346907994,0.9849170437405732,0.9924585218702866,0.07088989441930615,0.3618401206636501
q5cand_0165,NaClO4+NaNO3,27,0,2.4049237120637095,167.8100558743032,0.9911709767804969,7.563087847400954,0.03969868511100916,2.489716394148607,0.004405725199391684,0.8936056784728318,0.0046356135710101986,0.837587296984645,0.0024267115319652603,1.0,0.8376254093619826,-3.811237733764017e-05,0.8310708898944192,0.6229260935143288,0.43137254901960786,1.0844645550527903,0.5369532428355958,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,NaClO4:1.1; NaNO3:5.0; water:0.9,high,0.0,0.0,0.0,0.0,0.0,1.1,5.0,0.9,0.9984917043740573,0.9773755656108597,0.43891402714932126,0.5052790346907994,0.2669683257918552,0.23378582202111614,0.7144042232277528,0.6338612368024132
q5cand_0166,NaClO4+NaNO3,27,0,2.443960329213076,167.04720039950269,0.872442914987007,7.56236438993967,0.033468995000345114,2.4887505982488967,0.005357754288453122,0.8934703867367139,0.0024591508700080285,0.8373170407588955,0.0024105863222672673,1.0,0.8357641176607998,0.0015529230980956266,0.755656108597285,0.5641025641025641,0.4751131221719457,0.9487179487179487,0.5399698340874811,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,NaClO4:1.2; NaNO3:5.0; water:0.8,high,0.0,0.0,0.0,0.0,0.0,1.2,5.0,0.8,0.995475113122172,0.9683257918552036,0.4343891402714932,0.5052790346907994,0.27149321266968324,0.2368024132730015,0.7099547511312219,0.6318250377073906
q5cand_0167,NaClO4+NaNO3,27,0,2.4835334471546116,168.09296042502726,0.883655730320077,7.52775134410248,0.006522650371296317,2.4915653299519898,0.0047342963284318865,0.8931268789322997,0.004343641599269825,0.8381483328775566,0.002488677117720042,1.0,0.8388555954696462,-0.0007072625920895304,0.7647058823529411,0.3378582202111614,0.4524886877828055,1.0799396681749625,0.5610859728506787,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,NaClO4:1.0; NaNO3:5.1; water:0.9,high,0.0,0.0,0.0,0.0,0.0,1.0,5.1,0.9,1.0,0.9834087481146304,0.4419306184012066,0.5052790346907994,0.27450980392156865,0.2473604826546003,0.714027149321267,0.6361236802413273
q5cand_0168,NaClO4+NaNO3,27,0,2.5656213580894636,166.98073710053802,0.5833976588248528,7.503662439724447,0.0195037448544218,2.4942400121733304,0.005920985775666254,0.8961631164931186,0.003963035202185195,0.8375489217209321,0.0032233374276096297,1.0,0.8416717043186867,-0.00412278259775456,0.5595776772247361,0.45550527903469085,0.5098039215686274,1.0558069381598794,0.6485671191553545,{C728CD3D-8F64-3AC1-255C-2BDE9394431E},high,0.8671434755796817,NaClO4:1.0; NaNO3:5.2; water:0.8,high,0.0,0.0,0.0,0.0,0.0,1.0,5.2,0.8,0.9969834087481146,0.9668174962292609,0.46003016591251883,0.5052790346907994,0.2790346907993967,0.2828054298642534,0.7049773755656109,0.6319758672699849
q5cand_0169,Li2SO4+NaClO4+NaNO3,0,1,5.757515585748329,152.9487045179484,2.923398172531018,8.026865151481463,0.22128197087711104,2.5155228406753216,0.045516685599573344,0.9054743723674098,0.0004277444528187945,0.8070067352631138,0.007490788277233573,1.0,0.794351896949624,0.012654838313489791,1.5279034690799396,1.4570135746606334,1.4072398190045248,0.67420814479638,1.2971342383107087,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,Li2SO4:0.1; NaClO4:3.9; NaNO3:1.0; water:2.0,low,0.1,0.0,0.0,0.0,0.0,3.9,1.0,2.0,0.7571644042232277,0.4796380090497738,0.6681749622926093,0.5052790346907994,0.6033182503770739,0.717948717948718,0.44381598793363497,0.5333333333333332
q5cand_0170,Li2SO4+NaClO4+NaNO3,0,1,5.764078824673964,153.55382148785282,3.9750878478764275,8.06799927846559,0.18993868100527578,2.502647839134785,0.028695227450716596,0.9048301679253667,0.0005080902859193536,0.8061735883833266,0.006219280336271132,1.0,0.7914897034656021,0.014683884917724543,1.588235294117647,1.4177978883861235,1.277526395173454,0.7073906485671191,1.2322775263951735,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,Li2SO4:0.2; NaClO4:3.8; NaNO3:1.0; water:2.0,low,0.2,0.0,0.0,0.0,0.0,3.8,1.0,2.0,0.7209653092006033,0.4856711915535445,0.5052790346907994,0.5052790346907994,0.6078431372549019,0.6432880844645551,0.4192307692307693,0.5138763197586727
q5cand_0171,LiClO4+NaClO4+NaNO3,0,1,5.8822486143247374,155.47640070724614,1.5863002008835083,7.901225126105267,0.3129952358511185,2.5064197605730802,0.05778373495049694,0.9062508446450964,0.001362391896346444,0.8094624523869712,0.005496675170308987,1.0,0.8061904191157672,0.0032720332712040667,1.4811463046757165,1.7013574660633484,1.6063348416289593,1.1357466063348416,1.310708898944193,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,LiClO4:0.1; NaClO4:3.9; NaNO3:1.0; water:2.0,low,0.0,0.1,0.0,0.0,0.0,3.9,1.0,2.0,0.7963800904977375,0.5294117647058824,0.5414781297134238,0.5052790346907994,0.7300150829562594,0.7337858220211161,0.4492458521870287,0.571945701357466
q5cand_0172,LiClO4+NaClO4+NaNO3,0,1,5.8917199881244375,156.43512648130883,2.673232501590828,7.910649729279871,0.3065100548258255,2.4870538633579407,0.04398237326777947,0.9053292777586668,0.00147693656601012,0.8093080787870494,0.005299492518529687,1.0,0.8002766888145051,0.009031389972544268,1.6425339366515836,1.7073906485671193,1.5384615384615383,1.1900452488687783,1.3122171945701357,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,LiClO4:0.2; NaClO4:3.8; NaNO3:1.0; water:2.0,low,0.0,0.2,0.0,0.0,0.0,3.8,1.0,2.0,0.7933634992458521,0.5867269984917044,0.4253393665158371,0.5052790346907994,0.7435897435897436,0.7368024132730016,0.44132730015082966,0.5709653092006033
q5cand_0173,LiNO3+NaClO4+NaNO3,0,1,5.755112270903247,154.16958212767753,2.51017601054044,8.123794266211448,0.17596120449760136,2.516693190373486,0.04572797307216954,0.905412551037601,0.0003616677922824745,0.8059181453872775,0.010865022878846884,1.0,0.802765158005115,0.003152987382162409,1.48868778280543,1.3951734539969833,1.4072398190045248,0.6485671191553545,1.4162895927601808,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,LiNO3:0.1; NaClO4:3.9; NaNO3:1.0; water:2.0,low,0.0,0.0,0.1,0.0,0.0,3.9,1.0,2.0,0.7134238310708899,0.5052790346907994,0.6892911010558069,0.5052790346907994,0.6003016591251885,0.8046757164404224,0.4150829562594269,0.5145550527903469
q5cand_0174,LiNO3+NaClO4+NaNO3,0,1,5.756999484678564,152.8715982796308,1.0286795851295645,8.140378166438206,0.16392975516772276,2.494966771038527,0.03260053557300234,0.9046251837347178,0.0004979449582571151,0.8064180539253772,0.00966495994770432,1.0,0.7831008959333235,0.023317157992053694,1.1779788838612366,1.3815987933634992,1.3167420814479638,0.693815987933635,1.392156862745098,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,LiNO3:0.2; NaClO4:3.8; NaNO3:1.0; water:2.0,low,0.0,0.0,0.2,0.0,0.0,3.8,1.0,2.0,0.7330316742081447,0.4781297134238311,0.4675716440422323,0.5052790346907994,0.6018099547511312,0.7888386123680241,0.3883861236802414,0.49713423831070885
q5cand_0175,Na2SO4+NaClO4+NaNO3,18,0,3.1101591241489595,156.3754891610104,0.8279004928602984,7.005905318648641,0.046777065218977225,2.5444306366363905,0.031924202722554244,0.9020173904542568,0.002205632055910993,0.8152275644442272,0.008183778805919485,1.0,0.8275417628553623,-0.012314198411135124,0.7812971342383107,0.7662141779788838,1.0346907993966816,0.9683257918552035,1.0708898944193062,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,Na2SO4:0.1; NaClO4:3.9; NaNO3:1.0; water:2.0,high,0.0,0.0,0.0,0.1,0.0,3.9,1.0,2.0,0.8521870286576169,0.5852187028657617,0.9110105580693816,0.5052790346907994,0.33182503770739064,0.46907993966817496,0.5938914027149321,0.5637254901960784
q5cand_0176,Na2SO4+NaClO4+NaNO3,18,0,2.9113232717198114,157.24672237462846,2.087371739445228,7.000283890077213,0.044015838929325896,2.5230542126185296,0.024458212318574552,0.8997727743823389,0.0017754597122172139,0.8141167941352817,0.0063152142807752975,1.0,0.8218275187589604,-0.007710724623678722,1.1508295625942684,0.7104072398190044,0.9276018099547512,0.8536953242835597,0.9351432880844646,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,Na2SO4:0.2; NaClO4:3.8; NaNO3:1.0; water:2.0,high,0.0,0.0,0.0,0.2,0.0,3.8,1.0,2.0,0.8371040723981901,0.6078431372549019,0.7601809954751131,0.5052790346907994,0.30015082956259426,0.389894419306184,0.5848416289592762,0.5467571644042233
q5cand_0177,NaBr+NaClO4+NaNO3,4,1,7.187088081531144,157.76504667965997,1.350392906096773,7.173628518419761,0.12081658447768297,1.944845258959721,0.07851028846768957,0.9775387111912158,0.0357560470443103,0.7457738013226091,0.015307444135391758,1.0,0.43417455382247316,0.3115992475001359,1.6591251885369531,1.6259426847662142,1.8793363499245852,1.9004524886877827,1.8446455505279036,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,NaBr:0.1; NaClO4:3.9; NaNO3:1.0; water:2.0,low,0.0,0.0,0.0,0.0,0.1,3.9,1.0,2.0,0.13725490196078433,0.6395173453996983,0.07390648567119155,0.5052790346907994,0.9653092006033183,0.9577677224736049,0.0597285067873303,0.3474358974358974
q5cand_0178,NaBr+NaClO4+NaNO3,4,1,7.028185022788802,158.3326956553822,0.8679781664079275,7.151822182048821,0.11815642509225743,1.9042344515495582,0.05993488881151103,0.9478923169854155,0.0018857418770997214,0.7184959857129632,0.028597619736104838,1.0,0.41194429614983785,0.3065516895631254,1.4374057315233786,1.61236802413273,1.8401206636500755,1.5429864253393666,1.8793363499245852,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,NaBr:0.2; NaClO4:3.8; NaNO3:1.0; water:2.0,low,0.0,0.0,0.0,0.0,0.2,3.8,1.0,2.0,0.08446455505279035,0.6591251885369532,0.05580693815987934,0.5052790346907994,0.9562594268476622,0.971342383107089,0.03446455505279036,0.3264705882352942
q5cand_0179,NaClO4+NaNO3,27,0,1.7829037936733905,156.62837875266118,0.6255182957062289,7.872314809293211,0.014796759961263744,2.566055971474991,0.007865726116374839,0.9051359840855118,0.00043391048480010097,0.8265413606701878,0.0012698665145874683,1.0,0.8391008526334358,-0.012559491963248015,0.5354449472096531,0.3393665158371041,0.5324283559577677,0.2956259426847662,0.36048265460030166,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,NaClO4:3.9; NaNO3:1.1; water:2.0,high,0.0,0.0,0.0,0.0,0.0,3.9,1.1,2.0,0.9306184012066365,0.5957767722473605,0.9532428355957768,0.5052790346907994,0.22021116138763197,0.1515837104072398,0.7011312217194571,0.6008295625942687
q5cand_0180,NaClO4+NaNO3,27,0,1.774477721556341,157.02841673452056,0.2805288695182732,7.861966396594799,0.022291139512008028,2.562660286756119,0.0099640762653201,0.9041771495758879,0.0004057066633578881,0.8273424748843915,0.0017143099709186836,1.0,0.8400315249499118,-0.012689050065520346,0.3167420814479638,0.4147812971342383,0.5867269984917044,0.28054298642533937,0.39215686274509803,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,NaClO4:3.8; NaNO3:1.2; water:2.0,high,0.0,0.0,0.0,0.0,0.0,3.8,1.2,2.0,0.9351432880844646,0.6063348416289592,0.9487179487179487,0.5052790346907994,0.21417797888386123,0.1794871794871795,0.6990196078431373,0.5992458521870286
q5cand_0181,NaClO4+NaNO3,27,0,1.8582733550026755,156.6804498428792,0.669779637670994,7.8681633353703075,0.017284960393646288,2.5585200693661476,0.012958358771412073,0.9048961434292614,0.0003837182727946807,0.8251247822388709,0.001166075773102634,1.0,0.8367594886814893,-0.011634706442618437,0.5761689291101055,0.37858220211161386,0.6726998491704373,0.2865761689291101,0.34841628959276016,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,NaClO4:3.9; NaNO3:1.0; water:2.1,high,0.0,0.0,0.0,0.0,0.0,3.9,1.0,2.1,0.9215686274509803,0.5972850678733032,0.9351432880844646,0.5052790346907994,0.22926093514328807,0.14630467571644043,0.6957013574660634,0.5988687782805431
q5cand_0182,NaClO4+NaNO3,27,0,1.9212357671384335,157.78690454004015,1.7269853207409351,7.863121271878245,0.021136750210999117,2.540221168463887,0.00446534529414094,0.9029711313876575,0.0008396879080954859,0.8255858707147601,0.0013795550237699482,1.0,0.835334526824204,-0.009748656109443865,1.0271493212669682,0.4298642533936652,0.40874811463046756,0.45248868778280543,0.3891402714932127,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,NaClO4:3.8; NaNO3:1.0; water:2.2,high,0.0,0.0,0.0,0.0,0.0,3.8,1.0,2.2,0.9260935143288085,0.6425339366515838,0.8959276018099548,0.5052790346907994,0.2383107088989442,0.17647058823529413,0.694871794871795,0.6025641025641025
q5cand_0183,Li2SO4+NaClO4+NaNO3,0,1,5.777160217023678,152.70830769255156,3.114158203040241,8.042177594590648,0.22265054175418952,2.519644928518292,0.04262268471451288,0.9054743723674098,0.00037719946121942544,0.8060974456652584,0.008247634416039769,1.0,0.7947105605351025,0.011386885130155955,1.5429864253393666,1.4660633484162897,1.3996983408748114,0.6666666666666667,1.354449472096531,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,Li2SO4:0.1; NaClO4:4.0; NaNO3:0.9; water:2.0,low,0.1,0.0,0.0,0.0,0.0,4.0,0.9,2.0,0.7164404223227753,0.4766214177978884,0.726998491704374,0.5052790346907994,0.6108597285067874,0.7571644042232277,0.4258672699849171,0.5224736048265459
q5cand_0184,Li2SO4+NaClO4+NaNO3,0,1,5.799499252009026,151.39285469451596,3.257905256663379,8.081484416552328,0.18638021627015489,2.5238484758397206,0.03993554533469948,0.9053219549987259,0.0002340308637375675,0.8028817926996803,0.008042658080261353,1.0,0.7878668777444461,0.015014914955234215,1.5686274509803921,1.4253393665158371,1.3861236802413273,0.6500754147812972,1.354449472096531,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,Li2SO4:0.2; NaClO4:4.0; NaNO3:0.8; water:2.0,low,0.2,0.0,0.0,0.0,0.0,4.0,0.8,2.0,0.6244343891402715,0.4645550527903469,0.77526395173454,0.5052790346907994,0.6229260935143288,0.7571644042232277,0.389291101055807,0.4963046757164404
q5cand_0185,LiClO4+NaClO4+NaNO3,0,1,5.90210159693082,155.28487179568154,1.7325072631308065,7.911517315474058,0.31017395097386014,2.50913473496367,0.056154156799297826,0.90634847467407,0.001253963056894808,0.8088610368843332,0.0057211516320168545,1.0,0.8065000029562774,0.0023610339280557557,1.5505279034690798,1.722473604826546,1.6199095022624435,1.110105580693816,1.3484162895927603,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,LiClO4:0.1; NaClO4:4.0; NaNO3:0.9; water:2.0,low,0.0,0.1,0.0,0.0,0.0,4.0,0.9,2.0,0.7888386123680241,0.5248868778280543,0.5776772247360482,0.5052790346907994,0.7571644042232277,0.7503770739064857,0.44705882352941184,0.5773755656108597
q5cand_0186,LiClO4+NaClO4+NaNO3,0,1,5.9289386609131265,154.23992295931058,1.7684485940931447,7.923570184826928,0.30135781825216573,2.5098268943089077,0.05387933447720116,0.9059319709077183,0.0010878275332777355,0.806501660452016,0.006144953072294867,1.0,0.8000610727045316,0.00644058774748435,1.5716440422322777,1.7285067873303168,1.6214177978883861,1.0588235294117647,1.3906485671191553,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,LiClO4:0.2; NaClO4:4.0; NaNO3:0.8; water:2.0,low,0.0,0.2,0.0,0.0,0.0,4.0,0.8,2.0,0.7360482654600302,0.5082956259426847,0.5897435897435898,0.5052790346907994,0.770739064856712,0.7858220211161387,0.41470588235294126,0.5574660633484163
q5cand_0187,LiNO3+NaClO4+NaNO3,0,1,5.774512105317383,154.0531444859542,2.6075804470240107,8.13251529795748,0.1698026128842475,2.5206555955718986,0.04326922635805436,0.9056186781028934,0.0003762993789033053,0.8051072624271853,0.011441950678107764,1.0,0.8040183213352192,0.0010889410919661113,1.5052790346907994,1.3951734539969833,1.401206636500754,0.6636500754147813,1.4374057315233784,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,LiNO3:0.1; NaClO4:4.0; NaNO3:0.9; water:2.0,low,0.0,0.0,0.1,0.0,0.0,4.0,0.9,2.0,0.6953242835595776,0.4962292609351433,0.7315233785822021,0.5052790346907994,0.6093514328808446,0.8159879336349924,0.40920060331825037,0.5122171945701357
q5cand_0188,LiNO3+NaClO4+NaNO3,0,1,5.791538558425159,150.65995314765522,0.4251713449705428,8.15211745215249,0.15551624399842923,2.5213099856652823,0.03991303152970559,0.9054006303424932,0.0005560133408378309,0.8042184239555074,0.011091017594750698,1.0,0.7819845752357028,0.022233848719804605,0.8024132730015083,1.3740573152337858,1.3770739064856712,0.7360482654600302,1.4374057315233786,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,LiNO3:0.2; NaClO4:4.0; NaNO3:0.8; water:2.0,low,0.0,0.0,0.2,0.0,0.0,4.0,0.8,2.0,0.6606334841628959,0.444947209653092,0.7390648567119156,0.5052790346907994,0.6153846153846154,0.8174962292609351,0.3841628959276019,0.49449472096530916
q5cand_0189,Na2SO4+NaClO4+NaNO3,18,0,3.184131050614922,156.0912102494458,1.0704331980808472,7.0171671474806105,0.041447860438335295,2.5465712023705174,0.03068906919485246,0.9020173904542568,0.0022145679021233645,0.8133801347687184,0.008204801972397657,1.0,0.826558993319316,-0.013178858550597639,0.9366515837104072,0.7088989441930619,1.0241327300150829,0.9743589743589743,1.0784313725490198,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,Na2SO4:0.1; NaClO4:4.0; NaNO3:0.9; water:2.0,high,0.0,0.0,0.0,0.1,0.0,4.0,0.9,2.0,0.8280542986425339,0.5701357466063348,0.9125188536953243,0.5052790346907994,0.33634992458521873,0.4766214177978884,0.5787330316742082,0.5535444947209652
q5cand_0190,Na2SO4+NaClO4+NaNO3,18,0,3.096365186193958,155.33232301549359,0.9021772496860422,7.013576180326647,0.04142085117562641,2.5412104512792477,0.03297176746873037,0.900022643284275,0.001267898041867088,0.8098249343599381,0.007360284714082438,1.0,0.8182542794047262,-0.008429345044788095,0.8355957767722473,0.698340874811463,1.0452488687782806,0.6877828054298643,1.0120663650075414,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,Na2SO4:0.2; NaClO4:4.0; NaNO3:0.8; water:2.0,high,0.0,0.0,0.0,0.2,0.0,4.0,0.8,2.0,0.8024132730015083,0.5279034690799397,0.9004524886877828,0.5052790346907994,0.3273001508295626,0.4253393665158371,0.5671945701357467,0.5398944193061841
q5cand_0191,NaBr+NaClO4+NaNO3,4,1,7.268551131727096,157.66698999031755,1.4691680652367005,7.182828766980724,0.10839522515767543,1.952688340368451,0.08551707949210946,0.9775646864786184,0.035655843670502875,0.7450066795453546,0.015043636267311093,1.0,0.4377988131137573,0.3072078664315973,1.693815987933635,1.5927601809954752,1.8959276018099547,1.9064856711915534,1.8446455505279036,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,NaBr:0.1; NaClO4:4.0; NaNO3:0.9; water:2.0,low,0.0,0.0,0.0,0.0,0.1,4.0,0.9,2.0,0.13273001508295626,0.6334841628959276,0.0784313725490196,0.5052790346907994,0.9728506787330317,0.9577677224736049,0.057164404223227744,0.34728506787330315
q5cand_0192,NaBr+NaClO4+NaNO3,4,1,7.195320980045679,157.67495543579128,1.4704576340046824,7.157883236470589,0.11138786810865019,1.9200937779733263,0.07017563281706696,0.9487490562422449,0.002755728728490549,0.7159523038304361,0.027329962236137678,1.0,0.4175722111139244,0.29838009271651167,1.689291101055807,1.6003016591251886,1.8687782805429864,1.6787330316742082,1.885369532428356,{BD7B1593-D933-6EDE-9F11-A13C49C66AE9},high,0.8357470232743641,NaBr:0.2; NaClO4:4.0; NaNO3:0.8; water:2.0,low,0.0,0.0,0.0,0.0,0.2,4.0,0.8,2.0,0.08144796380090498,0.6365007541478129,0.06636500754147813,0.5052790346907994,0.9668174962292609,0.9743589743589743,0.0295625942684766,0.3254147812971342
