GUID,pattern_key,pattern_count,rare_pattern,conductivity,pH,W_1,R_W,PI,fold,uncertainty_density,pred_conductivity,pred_conductivity_baseline,pred_conductivity_pls,resid_conductivity,uncertainty_dispersion_conductivity,pred_conductivity_ElasticNet,pred_conductivity_PLS,pred_conductivity_RandomForest,pred_conductivity_ExtraTrees,pred_conductivity_HistGB,pred_conductivity_Blend_RF_ET,pred_conductivity_Blend_Tree3,pred_pH,pred_pH_baseline,pred_pH_pls,resid_pH,uncertainty_dispersion_pH,pred_pH_ElasticNet,pred_pH_PLS,pred_pH_RandomForest,pred_pH_ExtraTrees,pred_pH_HistGB,pred_pH_Blend_RF_ET,pred_pH_Blend_Tree3,pred_W_1,pred_W_1_baseline,pred_W_1_pls,resid_W_1,uncertainty_dispersion_W_1,pred_W_1_ElasticNet,pred_W_1_PLS,pred_W_1_RandomForest,pred_W_1_ExtraTrees,pred_W_1_HistGB,pred_W_1_Blend_RF_ET,pred_W_1_Blend_Tree3,pred_R_W,pred_R_W_baseline,pred_R_W_pls,resid_R_W,uncertainty_dispersion_R_W,pred_R_W_ElasticNet,pred_R_W_PLS,pred_R_W_RandomForest,pred_R_W_ExtraTrees,pred_R_W_HistGB,pred_R_W_Blend_RF_ET,pred_R_W_Blend_Tree3,pred_PI,pred_PI_baseline,pred_PI_pls,resid_PI,uncertainty_dispersion_PI,pred_PI_ElasticNet,pred_PI_PLS,pred_PI_RandomForest,pred_PI_ExtraTrees,pred_PI_HistGB,pred_PI_Blend_RF_ET,pred_PI_Blend_Tree3,pred_S_pH,pred_PI_recon,pred_PI_gap_direct_vs_recon,uncertainty_hook_conductivity,uncertainty_hook_pH,uncertainty_hook_W_1,uncertainty_hook_R_W,uncertainty_hook_PI,total_volume,ratio_Li2SO4,present_Li2SO4,mass_proxy_Li2SO4,mol_proxy_Li2SO4,ratio_LiClO4,present_LiClO4,mass_proxy_LiClO4,mol_proxy_LiClO4,ratio_LiNO3,present_LiNO3,mass_proxy_LiNO3,mol_proxy_LiNO3,ratio_Na2SO4,present_Na2SO4,mass_proxy_Na2SO4,mol_proxy_Na2SO4,ratio_NaBr,present_NaBr,mass_proxy_NaBr,mol_proxy_NaBr,ratio_NaClO4,present_NaClO4,mass_proxy_NaClO4,mol_proxy_NaClO4,ratio_NaNO3,present_NaNO3,mass_proxy_NaNO3,mol_proxy_NaNO3,ratio_water,present_water,mass_proxy_water,mol_proxy_water,active_count,water_ratio,weighted_density,ionic_strength_proxy,salt_ratio_sum,nonwater_entropy,max_nonwater_ratio,sulfate_ratio,nitrate_ratio,perchlorate_ratio,bromide_ratio,lithium_ratio,sodium_ratio,water_x_ionic,sulfate_x_nitrate,pattern_Li2SO4,pattern_Li2SO4+LiClO4,pattern_Li2SO4+LiClO4+LiNO3,pattern_Li2SO4+LiNO3,pattern_Li2SO4+LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+LiNO3+NaClO4+NaNO3,pattern_Li2SO4+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+NaClO4,pattern_LiClO4,pattern_LiClO4+LiNO3,pattern_LiNO3,pattern_LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaClO4,pattern_Na2SO4+NaBr+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaNO3,pattern_Na2SO4+NaClO4,pattern_Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaNO3,pattern_NaBr,pattern_NaBr+NaClO4+NaNO3,pattern_NaClO4,pattern_NaClO4+NaNO3,pattern_NaNO3,cluster_id,pc1,pc2,trust_tier
{77612088-2309-59BB-D1D6-4951A96D9E48},Na2SO4+NaBr+NaClO4,3,1,152.1,6.42,1.738632,0.9702295784551166,0.6816613671377842,2,10.25293037278816,153.3678954281567,151.91085263899257,150.6442634351711,1.2678954281566917,0.4028957628524514,151.91085263899257,150.6442634351711,153.5367205447991,152.8121962759463,153.75476946372473,153.1744584103727,153.3678954281567,6.58635261397446,6.584604592546826,6.710304489590765,0.1663526139744595,0.0967072004606132,6.584604592546826,6.710304489590765,6.601377677105328,6.696564801732661,6.461115363085389,6.648971239418994,6.58635261397446,1.7924456720209612,1.7697569235943236,1.7906608486149544,0.0538136720209612,0.0272449802749685,1.7697569235943236,1.7906608486149544,1.813964924262602,1.809365004740668,1.7540070870596132,1.811664964501635,1.7924456720209612,0.9548079359651932,0.9698459906077314,0.9664210175658352,-0.0154216424899233,0.0067210736067449,0.9698459906077314,0.9664210175658352,0.9548079359651932,0.9436339496680708,0.9596915807913002,0.949220942816632,0.9527111554748549,0.6876631898423878,0.6889904674891714,0.7248205032793833,0.0060018227046035,0.0054882017851299,0.6889904674891714,0.7248205032793833,0.6892262271304863,0.6934656080205192,0.680297734376158,0.6913459175755028,0.6876631898423878,1.0,0.6628166503325663,0.0248465395098215,1.0119521912350598,1.7569721115537849,1.824701195219124,1.7928286852589643,1.306772908366534,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571428571428572,1.0,3.7119999999999997,5.568,0.09999999999999999,1.0,1.015,8.12,0.41428571428571426,1.0,4.814,77.16842000000001,0.0,0.0,0.0,0.0,0.028571428571428574,1.0,0.2,0.0,3,0.028571428571428574,1.3915714285714285,12.979488571428574,0.9714285714285714,0.9531596779538603,0.4571428571428572,0.4571428571428572,0.0,0.41428571428571426,0.09999999999999999,0.0,0.9714285714285714,0.370842530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.963162117361366,-1.190614810550371,low
{24347DB6-36B0-366C-32C7-073832FABED3},Na2SO4+NaClO4+NaNO3,18,0,120.0,5.38,2.344791,0.9180666963449856,0.3924605267138099,2,8.457615476209991,128.30407105441407,158.10325532357982,152.2614349078399,8.304071054414067,10.56346182099775,158.10325532357982,152.2614349078399,130.29604478458037,140.13010115076335,114.48606722789847,135.21307296767185,128.30407105441407,6.007416680245028,5.557217900180055,5.6757136540886695,0.6274166802450285,0.2211972632372271,5.557217900180055,5.6757136540886695,6.137706916099774,6.18856546140195,5.695977663233361,6.163136188750862,6.007416680245028,2.4440218997267418,2.3408854051635912,2.3454941168576675,0.0992308997267419,0.0276068309894636,2.3408854051635912,2.3454941168576675,2.4471765563747168,2.408743803132636,2.476145339672873,2.427960179753676,2.4440218997267418,0.9099742772700246,0.9207723278003678,0.9287420254180224,-0.008092419074961,0.0052008895657662,0.9207723278003678,0.9287420254180224,0.9099742772700246,0.9056000143309842,0.9181491438242418,0.9077871458005043,0.9112411451417504,0.5756365927023738,0.6214311612269331,0.6508657015920045,0.1831760659885639,0.0499075843516323,0.6214311612269331,0.6508657015920045,0.6047244477661309,0.6167844327808462,0.5054008975601442,0.6107544402734886,0.5756365927023738,0.5074166802450284,0.5118715152507753,0.0637650774515984,1.8884462151394423,1.8645418326693228,1.800796812749004,1.6573705179282867,1.904382470119522,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8428571428571429,1.0,6.844,10.266,0.0,0.0,0.0,0.0,0.05714285714285715,1.0,0.664,10.643920000000001,0.08571428571428572,1.0,0.8220000000000001,8.24466,0.014285714285714287,1.0,0.1,0.0,3,0.014285714285714287,1.2042857142857142,4.16494,0.9857142857142858,0.5182246893017204,0.8428571428571429,0.8428571428571429,0.08571428571428572,0.05714285714285715,0.0,0.0,0.9857142857142858,0.059499142857142855,0.07224489795918368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.8886480178389173,-2.9699604816271354,low
{EE810897-EB4E-C3F8-A855-7DE5D1C48B8A},Na2SO4+NaBr+NaClO4+NaNO3,37,0,179.3,6.4,1.692553,0.968828455475355,0.7054441936279464,3,3.22506041646323,170.34946745062933,180.36896063488817,175.46353674895934,-8.950532549370678,1.2752085593421292,180.36896063488817,175.46353674895934,169.83898214285713,169.10678191276503,172.10263829626587,169.47288202781107,170.34946745062933,6.572864085167112,6.592496059030229,6.464848163457948,0.1728640851671112,0.0687801840510452,6.592496059030229,6.464848163457948,6.611732653061223,6.476209360923856,6.630650241516259,6.543971006992539,6.572864085167112,1.7002667875597994,1.6987286584291454,1.6989859198843664,0.0077137875597994,0.0048786049359979,1.6987286584291454,1.6989859198843664,1.6999421491792934,1.6944606784289828,1.7063975350711216,1.6972014138041382,1.7002667875597994,0.9560853938512932,0.9661912770778358,0.962087883557998,-0.0127430616240619,0.0022815439667412,0.9661912770778358,0.962087883557998,0.9560853938512932,0.9547690319257622,0.9507235030350674,0.9554272128885276,0.953859309604041,0.6960550292884164,0.708110401482229,0.678442169046388,-0.0093891643395299,0.0123540419708493,0.708110401482229,0.678442169046388,0.6949533566821511,0.681505426272519,0.7117063049105795,0.688229391477335,0.6960550292884164,1.0,0.6659707262985066,0.0300843029899098,0.7649402390438247,1.147410358565737,0.7051792828685259,0.9601593625498008,1.1872509960159363,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,1.0,0.23199999999999998,0.348,0.2285714285714286,1.0,2.32,18.56,0.2285714285714286,1.0,2.656,42.575680000000006,0.17142857142857143,1.0,1.6440000000000001,16.48932,0.34285714285714286,1.0,2.4,0.0,4,0.34285714285714286,1.3217142857142858,11.139000000000001,0.6571428571428573,1.0786109694860233,0.2285714285714286,0.028571428571428574,0.17142857142857143,0.2285714285714286,0.2285714285714286,0.0,0.6571428571428573,3.819085714285715,0.00489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.235498809187347,2.016933308186948,high
{EC26DA69-4463-675F-E863-979C9E08C2A5},Na2SO4+NaClO4+NaNO3,18,0,150.7,7.04,2.542244,0.8896941173835565,0.8137074952105989,1,5.136176438181565,153.03342786023487,137.6809837798885,135.0171175683391,2.333427860234877,3.7979493290532496,137.6809837798885,135.0171175683391,151.08240136054425,149.67514942643726,158.34273279372314,150.37877539349074,153.03342786023487,6.685744657523752,6.816963728451266,6.74128218510889,-0.3542553424762484,0.0309821278094756,6.816963728451266,6.74128218510889,6.72532473201402,6.682230419580421,6.6496788209768125,6.70377757579722,6.685744657523752,2.563152873093824,2.5436223654962835,2.571224425003151,0.0209088730938233,0.0592430137426108,2.5436223654962835,2.571224425003151,2.537158148115079,2.5071733719192086,2.645127099247184,2.522165760017144,2.563152873093824,0.9034876025605584,0.8954283645461782,0.8871192951253648,0.0137934851770017,0.0059159781807205,0.8954283645461782,0.8871192951253648,0.9034876025605584,0.905800212995278,0.8922550634012482,0.904643907777918,0.9005142929856947,0.7659221864770007,0.7319388842705085,0.7303185840286213,-0.0477853087335982,0.0066496729001213,0.7319388842705085,0.7303185840286213,0.7584497250836137,0.7647138277002223,0.774603006647166,0.761581776391918,0.7659221864770007,1.0,0.8382050353359829,-0.0722828488589821,1.4581673306772909,1.1673306772908367,1.7290836653386454,1.5617529880478087,1.1752988047808766,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.16,1.7399999999999998,0.0,0.0,0.0,0.0,0.4857142857142857,1.0,5.643999999999999,90.47332,0.37142857142857144,1.0,3.5620000000000003,35.72686,0.0,0.0,0.0,0.0,3,0.0,1.4808571428571429,18.27716857142857,1.0,0.9966006884000951,0.4857142857142857,0.14285714285714285,0.37142857142857144,0.4857142857142857,0.0,0.0,1.0,0.0,0.053061224489795916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.550560720395986,-3.099812873843491,medium
{498555BA-7868-B489-765D-49E554194811},LiClO4,7,0,41.0,9.32,2.087403,0.853124563200361,0.2326707504791763,3,7.858351557270876,61.74662354497883,54.502737439211344,52.54936063610101,20.74662354497883,7.731686150267934,54.502737439211344,52.54936063610101,67.9323860544218,66.46211681521099,50.84536776530372,67.1972514348164,61.74662354497883,8.533367260154249,9.109562460422683,8.788485131291909,-0.7866327398457518,0.2223647262132783,9.109562460422683,8.788485131291909,8.338060005668938,8.417572030630426,8.844469744163383,8.377816018149682,8.533367260154249,1.961464789775992,1.9487746708172704,1.9367141892096733,-0.1259382102240085,0.0327331261164664,1.9487746708172704,1.9367141892096733,1.9773987986876416,1.9911377486309525,1.91585782200938,1.9842682736592967,1.961464789775992,0.8091504662457948,0.8211447067128658,0.8164396366702558,-0.0439740969545662,0.0075511523539979,0.8211447067128658,0.8164396366702558,0.8091504662457948,0.8120751811703185,0.7947959311438549,0.8106128237080567,0.8053405261866561,0.4473033670697961,0.4454391791463555,0.4216863820821159,0.2146326165906198,0.0098396610022847,0.4454391791463555,0.4216863820821159,0.4581727555343794,0.434344000833735,0.4493933448412739,0.4462583781840572,0.4473033670697961,0.9666327398457516,0.4924924534010175,-0.0451890863312213,1.8366533864541832,1.860557768924303,1.8247011952191237,1.792828685258964,1.4860557768924303,7.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.24,6.2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,6.0,0.0,1,0.8571428571428571,1.0342857142857143,0.8874857142857142,0.14285714285714285,0.277987164150759,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7607020408163264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-2.058963898490542,7.384644919015325,low
{F33B671D-493B-6709-E429-2F2EE9A58CB1},LiClO4,7,0,73.5,8.67,2.066039,0.8409779746083176,0.5421312228838647,2,6.347238650688629,89.38302433624646,78.35308490437072,79.26251732917402,15.883024336246464,8.158734127657468,78.35308490437072,79.26251732917402,94.81274775819422,95.48496428571428,77.85136096483085,95.14885602195426,89.38302433624646,8.719130645152909,9.150842532674972,8.736541694609569,0.0491306451529087,0.0950874281580286,9.150842532674972,8.736541694609569,8.625878320457737,8.68184952864596,8.849664086355025,8.65386392455185,8.719130645152909,2.147644130856399,2.0764785451940084,2.084788044606243,0.0816051308563992,0.0258757306579316,2.0764785451940084,2.084788044606243,2.1272411358362917,2.1315374832155727,2.1841537735173344,2.129389309525932,2.147644130856399,0.8562984439552995,0.8546811666904411,0.8483589346944178,0.0153204693469819,0.0024732465375477,0.8546811666904411,0.8483589346944178,0.8562984439552995,0.8596335051714643,0.8623459623456753,0.8579659745633819,0.8594259704908129,0.4756190960129466,0.4740371055504378,0.4525604657019445,-0.066512126870918,0.0235721002230976,0.4740371055504378,0.4525604657019445,0.5026046482003809,0.4790762710473624,0.4451763687910967,0.4908404596238716,0.4756190960129466,0.7808693548470913,0.4984532206929151,-0.0228341246799684,1.796812749003984,1.6613545816733066,1.7290836653386454,1.3665338645418328,1.7808764940239044,7.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.48,12.4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,5.0,0.0,1,0.7142857142857143,1.0685714285714287,1.7749714285714284,0.2857142857142857,0.3579322767129623,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,1.2678367346938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-2.253111740294512,6.472048476126484,low
{D06B3FED-3E1D-ABAF-A766-F98CCC966FE4},LiClO4,7,0,100.2,8.62,2.029203,0.8247857255213737,0.60635330873344,2,5.457812086793847,112.01318245683905,100.89030288651824,100.78686118872274,11.813182456839044,3.732559343580885,100.89030288651824,100.78686118872274,112.76441272418052,116.16246938775512,107.1126652585815,114.46344105596782,112.01318245683905,8.62720805578555,8.920813418350209,8.633698038085038,0.0072080557855507,0.0738903878777207,8.920813418350209,8.633698038085038,8.599969817056374,8.553458743240896,8.728195607059375,8.576714280148636,8.62720805578555,2.160902519576655,2.13919497913028,2.147403967259767,0.1316995195766552,0.0031379461065105,2.13919497913028,2.147403967259767,2.1602015457540924,2.1650479419849,2.1574580709909736,2.162624743869496,2.160902519576655,0.8598226837265001,0.8665982198464497,0.8626545465601592,0.0350369582051263,0.0007676854837049,0.8665982198464497,0.8626545465601592,0.8598226837265001,0.8606323005461435,0.8587576537225757,0.8602274921363218,0.8597375459984065,0.5904679392333279,0.5661922658329079,0.5492139884167045,-0.0158853695001121,0.0150010848614282,0.5661922658329079,0.5492139884167045,0.590118251415987,0.6090127888402137,0.5722727774437831,0.5995655201281003,0.5904679392333279,0.87279194421445,0.5989616055337498,-0.0084936663004219,1.4741035856573703,1.4701195219123506,0.904382470119522,0.9282868525896414,1.5657370517928286,7.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.7199999999999998,18.637199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.0,0.0,1,0.5714285714285714,1.1028571428571428,2.6624571428571424,0.42857142857142855,0.3631276544516587,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,1.5214040816326526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-2.487862787196223,5.5495193936550224,medium
{A671209D-7C7D-BC13-5A80-D77D5BE91CA3},LiClO4,7,0,122.0,8.51,2.128367,0.8489788282522388,0.6897576290735854,3,7.097849303100459,122.8151098115538,118.57700245194052,120.08831298341076,0.8151098115537962,0.7648254983373799,118.57700245194052,120.08831298341076,121.78181746031753,123.60864450628743,123.0548674680564,122.69523098330248,122.8151098115538,8.395520763457457,8.46436360418119,8.521634179297251,-0.1144792365425431,0.0300122410605253,8.46436360418119,8.521634179297251,8.372755839002268,8.437926129822555,8.375880321547546,8.405340984412412,8.395520763457457,2.2096337196778477,2.1871622494921743,2.1732707343105417,0.0812667196778473,0.0185979051146123,2.1871622494921743,2.1732707343105417,2.233196250620748,2.187731759385792,2.2079731490270023,2.21046400500327,2.2096337196778477,0.8698009756927803,0.8693238904642542,0.8684773354488222,0.0208221474405414,0.005494949139194,0.8693238904642542,0.8684773354488222,0.8698009756927803,0.8597556368817951,0.8725367515774131,0.8647783062872877,0.8673644547173295,0.6733346624330904,0.6807260429095588,0.6854154096804601,-0.016422966640495,0.0110963945438201,0.6807260429095588,0.6854154096804601,0.6599618527524089,0.672909743293933,0.6871323912529292,0.666435798023171,0.6733346624330904,1.0,0.6764671225390401,-0.0031324601059496,1.0398406374501992,1.302788844621514,1.685258964143426,1.6653386454183263,1.5577689243027888,7.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.96,24.8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.0,0.0,1,0.42857142857142855,1.1371428571428572,3.549942857142857,0.5714285714285714,0.319780450248813,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,1.5214040816326528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-2.7546327084431703,4.608365503827715,low
{C0C7D3C6-965D-6D74-499A-F6F149E1BDE3},LiClO4,7,0,139.2,8.41,2.271368,0.8885237834262201,0.7514142572563854,3,7.937339522331902,123.63948687420844,133.843541191681,137.38242329579475,-15.560513125791545,6.500634047808543,133.843541191681,137.38242329579475,123.55255668934244,131.6442142341786,115.72168969910427,127.59838546176051,123.63948687420844,8.363769748320353,8.183120187102794,8.435139669853907,-0.0462302516796473,0.0340400356784699,8.183120187102794,8.435139669853907,8.318406831065763,8.40040614682936,8.372496267065937,8.359406488947561,8.363769748320353,2.3248814894017085,2.264173012130401,2.249184799945264,0.0535134894017086,0.0404663214351256,2.264173012130401,2.249184799945264,2.3325341970491658,2.2719393356253854,2.3701709355305742,2.302236766337276,2.3248814894017085,0.8838485125439983,0.8834765459261715,0.8835133486807099,-0.0046752708822217,0.0078349816160534,0.8834765459261715,0.8835133486807099,0.8838485125439983,0.8776677317499247,0.8964931047570326,0.8807581221469616,0.8860031163503187,0.7207158951735719,0.7349447704681558,0.7524122925121423,-0.0306983620828135,0.0083931656935297,0.7349447704681558,0.7524122925121423,0.7139557514814964,0.715646518014767,0.7325454160244522,0.7148011347481317,0.7207158951735719,1.0,0.6999781434698821,0.0207377517036898,1.7569721115537849,1.3824701195219125,1.8645418326693228,1.804780876494024,1.4262948207171315,7.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,6.2,31.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,1,0.2857142857142857,1.1714285714285713,4.437428571428572,0.7142857142857143,0.24033731187229493,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,1.2678367346938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-3.049344520103497,3.644458607328142,low
{FC1E2A4E-F13B-D1D4-613E-3C765EDBC72B},LiClO4,7,0,151.0,8.27,2.365373,0.9080904046680386,0.7938996927091203,4,5.666106265140957,139.7179533597409,142.28552635091432,148.68944274314148,-11.282046640259097,0.8343461957523145,142.28552635091432,148.68944274314148,140.17369796251833,138.5475191217512,140.43264299495314,139.36060854213477,139.7179533597409,8.356265749360237,7.96789838882084,8.281208602165936,0.086265749360237,0.0299778309002224,7.96789838882084,8.281208602165936,8.32886288265306,8.397981780522736,8.341952584904913,8.363422331587898,8.356265749360237,2.3677816619977485,2.305772892100126,2.3072178925958955,0.0024086619977485,0.0165590966212082,2.305772892100126,2.3072178925958955,2.386464245796485,2.346212274649041,2.37066846554772,2.366338260222763,2.3677816619977485,0.8978437268504365,0.8882027756547359,0.8903465778412194,-0.0102466778176021,0.0029685294084359,0.8882027756547359,0.8903465778412194,0.8978437268504365,0.8922851484368534,0.8991241673556339,0.895064437643645,0.8964176808809746,0.7472904688931851,0.7523084257421137,0.7797738362555472,-0.0466092238159352,0.0019119163992247,0.7523084257421137,0.7797738362555472,0.7467334220804969,0.7498603697483124,0.745277614850746,0.7482968959144046,0.7472904688931851,1.0,0.7582938118979811,-0.0110033430047959,0.948207171314741,1.187250996015936,1.5139442231075697,1.350597609561753,0.8884462151394422,7.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,7.4399999999999995,37.27439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1,0.14285714285714285,1.2057142857142857,5.324914285714285,0.8571428571428571,0.13212915413765,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.7607020408163263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-3.3695969312861807,2.6553672480650974,medium
{84AC99B2-1D8B-91C7-14E6-512465E5B234},LiClO4,7,0,159.9,8.08,2.31754,0.8863583862780704,0.8039023128975388,3,11.759036115621209,145.08036294611873,155.81398597132616,156.62052878339313,-14.81963705388128,8.929790259703147,155.81398597132616,156.62052878339313,140.92659608843533,136.82906179138322,157.48543095853765,138.87782893990928,145.08036294611873,8.242578236610541,7.597234771499789,8.345985759972326,0.1625782366105408,0.0594646875526424,7.597234771499789,8.345985759972326,8.228968044653762,8.321252280019477,8.177514385158382,8.27511016233662,8.242578236610541,2.451793494295941,2.417018118800213,2.4065681912127714,0.1342534942959408,0.015465395507022,2.417018118800213,2.4065681912127714,2.4735452890192864,2.442895539556792,2.438939654311744,2.4582204142880397,2.451793494295941,0.915712983306717,0.90836695972289,0.9071754076768352,0.0293545970286466,0.0030427758612716,0.90836695972289,0.9071754076768352,0.915712983306717,0.9128010793085009,0.9201987308597236,0.9142570313076088,0.9162375978249804,0.7581648985838645,0.8294482305684736,0.8549393499141387,-0.0457374143136742,0.0119569474465396,0.8294482305684736,0.8549393499141387,0.7513350969792129,0.7481832234844985,0.7749763752878821,0.7497591602318556,0.7581648985838645,1.0,0.7936356829766228,-0.0354707843927583,1.908366533864542,1.6135458167330676,1.6374501992031871,1.5298804780876494,1.6733067729083666,7.0,0.0,0.0,0.0,0.0,1.0,1.0,8.68,43.486799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.24,6.2124,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,-3.729969038368447,1.2980785809416897,low
